CODE_PCT,NOM_COMMERCIAL,NAME_MAIN,FORM,STRENGTH,PACKAGE,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
300167,CIPROLON Comp 500mg Bt 10,CIPROLON,Comprimé,500mg,Bt 10,10.19,6.54,E,CIPROFLOXACINE,N
301364,CIPROLON Comp Pell Sec 750 mg Bt 14,CIPROLON,Comprimé Pelliculé Sécable,750 mg,Bt 14,16.84,10.416,E,CIPROFLOXACINE,N
303481,CIPROMAX 500 500mg Comp.Pell.Séc. Bt14,CIPROMAX 500,Comprimé Pelliculé Sécable,500mg,,9.16,9.156,E,CIPROFLOXACINE,N
303482,CIPROMAX 750 750mg Comp.Pell.Bt 14,CIPROMAX 750,Comprimé Pelliculé,750mg,Bt 14,10.43,10.416,E,CIPROFLOXACINE,N
309064,CIPROSAIPH (ex BACTALL ) Comp Pell Sec 500 mg  Bt 14,CIPROSAIPH (ex BACTALL ),Comprimé Pelliculé Sécable,500 mg,Bt 14,10.515,9.156,E,CIPROFLOXACINE,N
307212,CIPTADINE 4mg Comp Enr Séc Bt 30,CIPTADINE,Comprimé Sécable,4mg,Bt 30,5.12,5.1,E,CYPROHEPTADINE,N
303619,CITOM 50mg Comp. Séc. Bt 10,CITOM,Comprimé Sécable,50mg,Bt 10,7.87,6.28,E,CLOMIFENE,N
303618,CITOM 50mg Comp. Séc. Bt 5,CITOM,Comprimé Sécable,50mg,Bt 5,4.055,3.14,E,CLOMIFENE,N
306030,CLAMOXYL 500mg  Gélule Bt 12,CLAMOXYL,Gélule,500mg,Bt 12,7.92,2.964,E,AMOXICILLINE,N
306035,CLAMOXYL 500mg/5ml Pdre/Susp Or  Fl 60ml,CLAMOXYL,Suspension Buvable,500mg/5ml,Fl 60ml,10.34,4.5,E,AMOXICILLINE,N
300224,CLAMOXYL dispersible 1gr Comp soluble  B/ 12,CLAMOXYL dispersible 1gr,Comprimé Soluble,,B/ 12,13.805,5.7,E,AMOXICILLINE,N
300922,CLAMOXYL DISPERSIBLE 500mg Comp Soluble Bt 12,CLAMOXYL DISPERSIBLE,Comprimé Soluble,500mg,Bt 12,8.74,3.612,E,AMOXICILLINE,N
306034,CLAMOXYL Pdre Susp Buv 250mg Fl 60ml,CLAMOXYL,Suspension Buvable,250mg,Fl 60ml,5.96,2.64,E,AMOXICILLINE,N
306088,CLAMOXYL Sirop 125mg Fl 60ml,CLAMOXYL,Sirop,125mg,Fl 60ml,2.835,2.1,E,AMOXICILLINE,N
301208,CLAMYCINE Comp Pell Sec 250 mg Bt 14,CLAMYCINE,Comprimé Pelliculé Sécable,250 mg,Bt 14,15.97,13.286,E,CLARITHROMYCINE,N
301209,CLAMYCINE Comp Pell Sec 500 mg BT 14,CLAMYCINE,Comprimé Pelliculé Sécable,500 mg,BT 14,29.875,19.712,E,CLARITHROMYCINE,N
300761,CLARID 25 mg/ml gran/susp buv Fl/60 ml + ser dos,CLARID,Suspension Buvable,25 mg/ml,Fl/60 ml + ser dos,12.21,12.18,E,CLARITHROMYCINE,N
300763,CLARID 250 mg comp pell Bt/10,CLARID,Comprimé Pelliculé,250 mg,Bt/10,13.505,9.49,E,CLARITHROMYCINE,N
300762,CLARID 50 mg/ml gran.susp Fl/60 ml + ser.dos,CLARID,Suspension,50 mg/ml,Fl/60 ml + ser.dos,19.39,19.38,E,CLARITHROMYCINE,N
300764,CLARID 500 mg comp pell Bt/14,CLARID,Comprimé Pelliculé,500 mg,Bt/14,29.775,19.712,E,CLARITHROMYCINE,N
300964,CLARID Comp Pell 250mg Bt 14,CLARID,Comprimé Pelliculé,250mg,Bt 14,16.54,13.286,E,CLARITHROMYCINE,N
302120,CLARIMAX Comp Pell 250 MG BT 14,CLARIMAX,Comprimé Pelliculé,250 MG,BT 14,14,13.286,E,CLARITHROMYCINE,N
302121,CLARIMAX Comp Pell 500 MG BT 14,CLARIMAX,Comprimé Pelliculé,500 MG,BT 14,24,19.712,E,CLARITHROMYCINE,N
308174,CLARITHRO Comp 250mg B/10,CLARITHRO,Comprimé,250mg,B/10,11.345,9.49,E,CLARITHROMYCINE,N
308165,CLARITHRO Comp 500mg Bt 16,CLARITHRO,Comprimé,500mg,Bt 16,35.24,22.528,E,CLARITHROMYCINE,N
301527,CLARITHROMYCINE ZENTIVA  500 mg Comp Pell  Bt 14,CLARITHROMYCINE ZENTIVA,Comprimé Pelliculé,500 mg,Bt 14,26.57,19.712,E,CLARITHROMYCINE,N
302568,CLARIUS 0.5 MG/ML SOL. BUV. FL 150 ML,CLARIUS,Solution Buvable,0.5 MG/ML,FL 150 ML,6.895,6.75,E,DESLORATADINE,N
302569,CLARIUS 5 MG COMP. PELL. BT 15,CLARIUS,Comprimé Pelliculé,5 MG,BT 15,5.42,4.845,E,DESLORATADINE,N
302570,CLARIUS 5 MG COMP. PELL. BT 30,CLARIUS,Comprimé Pelliculé,5 MG,BT 30,9.705,9.69,E,DESLORATADINE,N
309025,CLAVOR 1 g/125 mg pdre.susp.or.sach.Bt/12,CLAVOR,Suspension Buvable,1 g/125 mg,Bt/12,17.605,14.016,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309022,CLAVOR 100 mg/12.5 mg/ml /susp.or. Fl/60 ml + pipette,CLAVOR,Suspension Buvable,100 mg/12.5 mg/ml,Fl/60 ml + pipette,10.795,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309986,CLAVOR 500 (1/8) 500 mg/62.5 mg Comp Bt 16,CLAVOR 500 (1/8),Comprimé,500 mg/62.5 mg,Bt 16,11.175,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309987,CLAVOR 500 (1/8) 500 mg/62.5 mg Comp Bt 24,CLAVOR 500 (1/8),Comprimé,500 mg/62.5 mg,Bt 24,17.105,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309958,CLAVOR Comp 500mg/125mg  Bt 12,CLAVOR,Comprimé,500mg/125mg,Bt 12,10.125,10.116,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309110,CLAVOR Pdre P Susp Or 1gr/125 mg  Bt 24 Sachets,CLAVOR,Suspension Buvable,125 mg,Bt 24 Sachets,29.425,28.032,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309055,CLAVOR Pdre Sus Or 500mg/62.5mg Bt 24 Sachet,CLAVOR,Poudre pour Suspension Buvable,500mg/62.5mg,Bt 24 Sachet,18.48,14.088,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303632,CLAVUMOX 500mg/62.5mg Comp Pell Bt 16,CLAVUMOX,Comprimé Pelliculé,500mg/62.5mg,Bt 16,10,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303633,CLAVUMOX 500mg/62.5mg Comp Pell Bt 24,CLAVUMOX,Comprimé Pelliculé,500mg/62.5mg,Bt 24,14.76,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303700,CLAVUMOX 500mg/62.5mg Comp Pell Bt 48,CLAVUMOX,Comprimé Pelliculé,500mg/62.5mg,Bt 48,29.3,29.28,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303631,CLAVUMOX Enf 500mg/62.5mg Pdre P Susp Or  Bt 24 Sachets -dose,CLAVUMOX Enf,Suspension Buvable,500mg/62.5mg,Bt 24 Sachets -dose,14.09,14.088,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303645,CLAVUMOX ENFANT 100mg/12.5mg/ml Pdre P Susp Or Fl 60ml,CLAVUMOX ENFANT,Suspension Buvable,100mg/12.5mg/ml,Fl 60ml,8.875,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303671,CLAVUMOX NOURISSON 100mg/12.5mg/ml Pdre P Susp Or Fl 30ml,CLAVUMOX NOURISSON,Suspension Buvable,100mg/12.5mg/ml,Fl 30ml,5.94,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
100761,CLENIL FORTE Aérosol 250µg Fl 200doses,CLENIL FORTE Aéro,Solution,250µg,Fl 200doses,20.175,12.8,E,BECLOMETASONE,N
102091,CLIMASTON  Comp 1mg/10mg Bt 14+14,CLIMASTON,Comprimé,1mg/10mg,Bt 14+14,10.689,10.668,E,ESTRADIOL+DYDROGESTRONE,N
102293,CLIMASTON Comp 1mg/5mg  Bt 28,CLIMASTON,Comprimé,1mg/5mg,Bt 28,12.063,12.04,E,ESTRADIOL+DYDROGESTRONE,N
101571,CLIMASTON Comp pell 2mg/10mg Bt 14+14,CLIMASTON,Comprimé Pelliculé,2mg/10mg,Bt 14+14,10.224,10.22,E,ESTRADIOL+DYDROGESTRONE,N
104203,CLOBEX 500 µG/GR Shampoing Fl 125 ml,CLOBEX,Shampooing,500 µG,Fl 125 ml,31.91,31.875,E,CLOBETASOL,N
101817,CLOMIPRAMINE MERCK Comp 25mg Bt 50,CLOMIPRAMINE MERCK,Comprimé,25mg,Bt 50,6.702,6.7,E,CLOMIPRAMINE,N
301812,CLOPIDOGREL PFIZER Comp Pell 75 MG BT 30,CLOPIDOGREL PFIZER,Comprimé Pelliculé,75 MG,BT 30,37.535,29.34,E,CLOPIDOGREL,O
302241,CLOPIDOGREL PFIZER Comp Pell 75 MG BT 90,CLOPIDOGREL PFIZER,Comprimé Pelliculé,75 MG,BT 90,103.205,88.02,E,CLOPIDOGREL,O
309111,CLOPIX Comp Pell 75 mg Bt 60,CLOPIX,Comprimé Pelliculé,75 mg,Bt 60,149.555,58.68,E,CLOPIDOGREL,O
309112,CLOPIX Comp Pell 75 mg Bt 90,CLOPIX,Comprimé Pelliculé,75 mg,Bt 90,103.12,88.02,E,CLOPIDOGREL,O
309056,CLOPIX Comp Pell 75mg  Bt 30,CLOPIX,Comprimé Pelliculé,75mg,Bt 30,36.52,29.34,E,CLOPIDOGREL,O
302826,CLOVEN 75 mg COMP PELL Bt 30,CLOVEN,Comprimé Pelliculé,75 mg,Bt 30,32.155,29.34,E,CLOPIDOGREL,O
302886,CLOVEN 75 mg COMP PELL Bt 90,CLOVEN,Comprimé Pelliculé,75 mg,Bt 90,90.08,88.02,E,CLOPIDOGREL,O
506906,CLOZAREM 100mg Comp Séc Bt 50,CLOZAREM,Comprimé Sécable,100mg,Bt 50,131.031,131.031,E,CLOZAPINE,O
506907,CLOZAREM 25mg Comp Séc Bt 50,CLOZAREM,Comprimé Sécable,25mg,Bt 50,31.869,31.869,E,CLOZAPINE,O
301467,CO-ALGESIC Comp Sec 500 MG/30MG Bt 16,CO-ALGESIC,Comprimé Sécable,500 MG/30MG,Bt 16,5.97,4,E,CODEINE+PARACETAMOL,N
302514,CO-ALGIDOL 500mg/30mg Comp. Bt 16 (ex CO-DOLICARE Comp 500MG/30MG BT 16),CO-ALGIDOL,Comprimé,500mg/30mg,Bt 16,4.01,4,E,CODEINE+PARACETAMOL,N
301787,COAPROVEL Comp Pell  300 MG/25 MG BT 90,COAPROVEL,Comprimé Pelliculé,300 MG/25 MG,BT 90,180.945,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301700,COAPROVEL Comp Pell 150 MG/12.5 MG BT 30,COAPROVEL,Comprimé Pelliculé,150 MG/12.5 MG,BT 30,43.025,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301785,COAPROVEL Comp Pell 150 MG/12.5 MG BT 90,COAPROVEL,Comprimé Pelliculé,150 MG/12.5 MG,BT 90,120.045,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301701,COAPROVEL Comp PELL 300 MG/12.5 MG BT 30,COAPROVEL,Comprimé Pelliculé,300 MG/12.5 MG,BT 30,58.025,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301786,COAPROVEL Comp Pell 300 MG/12.5MG BT 90,COAPROVEL,Comprimé Pelliculé,300 MG/12.5MG,BT 90,162.075,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301702,COAPROVEL Comp Pell 300 MG/25 MG BT 30,COAPROVEL,Comprimé Pelliculé,300 MG/25 MG,BT 30,64.78,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301825,COAPROZAR Comp Pell  150 MG/12.5MG BT 30,COAPROZAR,Comprimé Pelliculé,150 MG/12.5MG,BT 30,28.015,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301889,COAPROZAR Comp Pell 150 MG/12.5MG BT 90,COAPROZAR,Comprimé Pelliculé,150 MG/12.5MG,BT 90,70.82,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301826,COAPROZAR Comp Pell 300 MG/12.5 MG BT 30,COAPROZAR,Comprimé Pelliculé,300 MG/12.5 MG,BT 30,36.68,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301890,COAPROZAR Comp Pell 300 MG/12.5MG BT 90,COAPROZAR,Comprimé Pelliculé,300 MG/12.5MG,BT 90,98.88,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301827,COAPROZAR Comp Pell 300 MG/25MG BT 30,COAPROZAR,Comprimé Pelliculé,300 MG/25MG,BT 30,39.105,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301891,COAPROZAR Comp Pell 300 MG/25MG BT 90,COAPROZAR,Comprimé Pelliculé,300 MG/25MG,BT 90,98.88,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302332,CO-ARADEUX  Comp  Pell 150 MG/12.5 MG  BT 90,CO-ARADEUX,Comprimé Pelliculé,150 MG/12.5 MG,BT 90,65.955,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301855,CO-ARADEUX  Comp Pell 150 MG/12.5 MG BT 30,CO-ARADEUX,Comprimé Pelliculé,150 MG/12.5 MG,BT 30,25.895,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301856,CO-ARADEUX  Comp Pell 300 MG/12.5MG BT 30,CO-ARADEUX,Comprimé Pelliculé,300 MG/12.5MG,BT 30,33.15,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302333,CO-ARADEUX Comp Pell 300 MG/12.5 MG  BT 90,CO-ARADEUX,Comprimé Pelliculé,300 MG/12.5 MG,BT 90,90.785,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301857,CO-ARADEUX Comp Pell 300 MG/25 MG BT 30,CO-ARADEUX,Comprimé Pelliculé,300 MG/25 MG,BT 30,33.155,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302334,CO-ARADEUX Comp Pell 300 MG/25MG  BT 90,CO-ARADEUX,Comprimé Pelliculé,300 MG/25MG,BT 90,90.785,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301748,COARAVEN Comp Pell  300 MG/12.5 MG BT 30,COARAVEN,Comprimé Pelliculé,300 MG/12.5 MG,BT 30,39.93,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301819,COARAVEN Comp Pell 150 MG/12.5 MG BT90,COARAVEN,Comprimé Pelliculé,150 MG/12.5 MG,,80.15,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301747,COARAVEN Comp Pell 150 MG/12.5MG BT 30,COARAVEN,Comprimé Pelliculé,150 MG/12.5MG,BT 30,30.625,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301820,COARAVEN Comp Pell 300 MG/12.5MG BT 90,COARAVEN,Comprimé Pelliculé,300 MG/12.5MG,BT 90,107.405,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301749,COARAVEN Comp Pell 300 MG/25 MG BT 30,COARAVEN,Comprimé Pelliculé,300 MG/25 MG,BT 30,44.98,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301821,COARAVEN Comp Pell 300 MG/25MG BT 90,COARAVEN,Comprimé Pelliculé,300 MG/25MG,BT 90,121.035,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301234,CODOLIPRANE Ad  Comp Sec 400mg/20 mg  Comp  sec  Bt 16,CODOLIPRANE Ad,Comprimé Sécable,400mg/20 mg,Bt 16,3.1,3.088,E,CODEINE+PARACETAMOL,N
302774,CO-IRBESAR 150 mg /12.5 mg COMP. BT 90,CO-IRBESAR,Comprimé,150 mg /12.5 mg,BT 90,66.06,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302775,CO-IRBESAR 300 mg/12.5 mg COMP. BT 90,CO-IRBESAR,Comprimé,300 mg/12.5 mg,BT 90,87.27,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302776,CO-IRBESAR 300 mg/25 mg COMP. BT 90,CO-IRBESAR,Comprimé,300 mg/25 mg,BT 90,88.44,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302087,CO-IRBESAR Comp 150MG/12.5MG BT 30,CO-IRBESAR,Comprimé,150MG/12.5MG,BT 30,23.95,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302089,CO-IRBESAR Comp 300 MG/25 MG BT 30,CO-IRBESAR,Comprimé,300 MG/25 MG,BT 30,34.58,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302088,CO-IRBESAR Comp 300MG/12.5MG BT 30,CO-IRBESAR,Comprimé,300MG/12.5MG,BT 30,33.25,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301737,CO-IRBY Comp Pell 150 MG/12.5 MG BT 30,CO-IRBY,Comprimé Pelliculé,150 MG/12.5 MG,BT 30,23.865,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301739,CO-IRBY Comp Pell 300MG/25 MG BT 30,CO-IRBY,Comprimé Pelliculé,300MG/25 MG,BT 30,37.085,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
301738,"CO-IRBY Comp, Pell 300 MG/12.5 MG BT 30",CO-IRBY,Comprimé Pelliculé,300 MG/12.5 MG,BT 30,33.25,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302812,CO-IRIVEL 150MG/12.5MG Comp Pell BT 90,CO-IRIVEL,Comprimé Pelliculé,150MG/12.5MG,BT 90,66.03,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302814,CO-IRIVEL 300MG/12.5MG Comp Pell BT 90,CO-IRIVEL,Comprimé Pelliculé,300MG/12.5MG,BT 90,85.47,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302815,CO-IRIVEL 300MG/25MG Comp Pell BT 90,CO-IRIVEL,Comprimé Pelliculé,300MG/25MG,BT 90,85.48,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302259,CO-IRIVEL Comp Pell 150MG/12.5MG BT 30,CO-IRIVEL,Comprimé Pelliculé,150MG/12.5MG,BT 30,26.14,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302260,CO-IRIVEL Comp Pell 300 MG/12.5 MG BT 30,CO-IRIVEL,Comprimé Pelliculé,300 MG/12.5 MG,BT 30,31.245,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302261,CO-IRIVEL Comp Pell 300 MG/25 MG BT 30,CO-IRIVEL,Comprimé Pelliculé,300 MG/25 MG,BT 30,34.345,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
105384,COLCHICINA LIRCA  1mg Comp Bt 60,COLCHICINA LIRCA,Comprimé,1mg,Bt 60,29.405,10.08,E,COLCHICINE,N
102556,COLCHICINE OPOCALCIUM Comp 1mg Bt 20,COLCHICINE OPOCALCIUM,Comprimé,1mg,Bt 20,3.36,3.36,E,COLCHICINE,N
308062,COLLARGOL Pde Derm  5% Tb 10gr,COLLARGOL,Pommade Dermique,,Tb 10gr,2.525,2.52,I,ARGENT COLLARGOL+ARGENT COLLOIDAL,N
105617,COLLYRE BLEU LAITER Collyre Fl 10ml (ex 100826),COLLYRE BLEU LAITER,Collyre,,Fl 10ml,4.055,4.05,I,METHYLTHIONINIUM+NAPHAZOLINE NITRATE,N
303081,COLOCALM 160 160 mg Comp Orodispersible Bt/15,COLOCALM 160,Comprimé Orodispersible,160 mg,Bt/15,7.44,7.245,I,PHLOROGLUCINOL,N
303002,COLOCALM 80 mg Comp Orodisp Bt 20,COLOCALM,Comprimé Orodispersible,80 mg,Bt 20,4.935,4.92,I,PHLOROGLUCINOL,N
300806,CO-LOSAR 50mg/12.5mg Comp Pell Sec  Bt 30,CO-LOSAR,Comprimé Pelliculé Sécable,50mg/12.5mg,Bt 30,27.245,20.55,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
301260,CO-LOSAR Comp Pell  50mg/12.5 mg Bt 60,CO-LOSAR,Comprimé Pelliculé,50mg/12.5 mg,Bt 60,48.185,41.1,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302171,CO-LOSAR Comp Pell 50 MG/12.5 MG BT 90,CO-LOSAR,Comprimé Pelliculé,50 MG/12.5 MG,BT 90,64.97,61.65,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302122,CO-LOSAR FORT Comp Pell Sec 100 MG/25 MG BT 90,CO-LOSAR FORT,Comprimé Pelliculé Sécable,100 MG/25 MG,BT 90,75.035,71.28,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302097,CO-LOSAR FORT Comp Pell Sec 100 MG/25MG BT 30,CO-LOSAR FORT,Comprimé Pelliculé Sécable,100 MG/25MG,BT 30,30.975,23.76,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302123,CO-LOSAR PLUS Comp Pell Sec 100 MG/12.5 MG  BT 90,CO-LOSAR PLUS,Comprimé Pelliculé Sécable,100 MG/12.5 MG,BT 90,74.03,73.98,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302098,CO-LOSAR PLUS Comp Pell Sec 100 MG/12.5 MG BT 30,CO-LOSAR PLUS,Comprimé Pelliculé Sécable,100 MG/12.5 MG,BT 30,29.29,24.66,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
301412,CO-LOSARTAN WINTHROP  Comp Pell Sec   50 mg/12.5 mg Fl 30,CO-LOSARTAN WINTHROP,Comprimé Pelliculé Sécable,50 mg/12.5 mg,Fl 30,25.11,20.55,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
301413,CO-LOSARTAN WINTHROP Comp Pell 100 mg/25 mg Fl 30,CO-LOSARTAN WINTHROP,Comprimé Pelliculé,100 mg/25 mg,Fl 30,26.485,23.76,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
301609,COLOSPASMYL 0.787 GR% Granules.P. Sus Buv FL 250 ML,COLOSPASMYL 0.787 GR%,Granulés pour Suspension Buvable,,FL 250 ML,3.985,3.75,I,TRIMEBUTINE,N
301409,COLOSPASMYL 74.4 mg granulés P.Susp.Buv Bt 30 sachets,COLOSPASMYL,Suspension Buvable,74.4 mg,Bt 30 sachets,8.47,8.46,I,TRIMEBUTINE,N
300555,COLOSPASMYL Comp 100mg Bt 30,COLOSPASMYL,Comprimé,100mg,Bt 30,5.73,4.41,I,TRIMEBUTINE,N
301283,COLOSPASMYL Comp Sec 200 mg Bt 15,COLOSPASMYL,Comprimé Sécable,200 mg,Bt 15,5.79,5.505,I,TRIMEBUTINE,N
101280,COLPRONE Comp 5mg Bt 20,COLPRONE,Comprimé,5mg,Bt 20,6.907,6.9,E,MEDROGESTONE,N
303389,COLTRAMYL Comp séc. 4mg Bt 12,COLTRAMYL,Comprimé Sécable,4mg,Bt 12,7.65,4.752,I,THIOCOLCHICOSIDE,N
302880,COMBIFOR 200 mcg/12 mcg Pdre P. Inhal. Bucc. BT 120 GEL (60 GEL AERONIDE+ 60 GEL AEROFOR),COMBIFOR,Poudre pour Inhalation,200 mcg/12 mcg,BT 120 GEL,40.37,38.76,E,BUDESONIDE+FORMOTEROL,N
302825,COMBIFOR 400 mcg/12mcg Pdre P Inh Bucc BT 120 GEL (60 GEl Aeronide+60 GEl Aerofor),COMBIFOR,Poudre pour Inhalation,400 mcg/12mcg,BT 120 GEL,48.985,46.86,E,BUDESONIDE+FORMOTEROL,N
103770,COMBIGAN Collyre Fl 5 ml,COMBIGAN,Collyre,,Fl 5 ml,29.759,29.755,E,BRIMONIDINE+TIMOLOL,N
301432,CO-MEDZAR  FORT Comp Pell Sec  100 mg/25 mg Bt 28,CO-MEDZAR  FORT,Comprimé Pelliculé Sécable,100 mg/25 mg,Bt 28,27.08,22.176,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302992,CO-MEDZAR 50mg/12.5mg comp pell séc Bt 90,CO-MEDZAR,Comprimé Pelliculé Sécable,50mg/12.5mg,Bt 90,61.735,61.65,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
301431,CO-MEDZAR Comp Pell Sec 50 mg/12.5 mg BT 28,CO-MEDZAR,Comprimé Pelliculé Sécable,50 mg/12.5 mg,BT 28,24.245,19.18,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302993,CO-MEDZAR FORT 100mg/25mg comp pell séc Bt 90,CO-MEDZAR FORT,Comprimé Pelliculé Sécable,100mg/25mg,Bt 90,71.29,71.28,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
105749,CONCOR AMLO 10mg/10mg Comp Bt 30,CONCOR AMLO,Comprimé,10mg/10mg,Bt 30,38.675,20.25,E,BISOPROLOL+AMLODIPINE,N
105750,CONCOR AMLO 10mg/5mg Comp Bt 30,CONCOR AMLO,Comprimé,10mg/5mg,Bt 30,34.84,16.86,E,BISOPROLOL+AMLODIPINE,N
105751,CONCOR AMLO 5mg/10mg Comp Bt 30,CONCOR AMLO,Comprimé,5mg/10mg,Bt 30,34.84,18.45,E,BISOPROLOL+AMLODIPINE,N
105752,CONCOR AMLO 5mg/5mg Comp Bt 30,CONCOR AMLO,Comprimé,5mg/5mg,Bt 30,28.76,15.09,E,BISOPROLOL+AMLODIPINE,N
104946,CONCOR AMLO Comp 10 MG/10 MG BT 30,CONCOR AMLO,Comprimé,10 MG/10 MG,BT 30,32.27,20.25,E,BISOPROLOL+AMLODIPINE,N
104945,CONCOR AMLO Comp 10 MG/5 MG BT 30,CONCOR AMLO,Comprimé,10 MG/5 MG,BT 30,28.585,16.86,E,BISOPROLOL+AMLODIPINE,N
104944,CONCOR AMLO Comp 5 MG/10 MG BT 30,CONCOR AMLO,Comprimé,5 MG/10 MG,BT 30,28.585,18.45,E,BISOPROLOL+AMLODIPINE,N
104943,CONCOR AMLO Comp 5 MG/5 MG BT 30,CONCOR AMLO,Comprimé,5 MG/5 MG,BT 30,24.005,15.09,E,BISOPROLOL+AMLODIPINE,N
303813,CO-NEBILUS 5mg/12.5mg Comp Pell Bt 30,CO-NEBILUS,Comprimé Pelliculé,5mg/12.5mg,Bt 30,18.49,18.49,E,NEBIVOLOL+HYDROCHLOROTHIAZIDE,N
303814,CO-NEBILUS 5mg/25mg Comp Pell Bt 30,CO-NEBILUS,Comprimé Pelliculé,5mg/25mg,Bt 30,19.74,19.74,E,NEBIVOLOL+HYDROCHLOROTHIAZIDE,N
300361,CONTRACIDE Susp Buv Fl 250ml,CONTRACIDE,Suspension Buvable,,Fl 250ml,3.3,3.25,I,ALUMINIUM HYDROXYDE+MAGNESIUM TRISILICATE+DIMETICONE,N
300956,CONVERTAL 25 mg Comp Sec Bt 30,CONVERTAL,Comprimé Sécable,25 mg,Bt 30,6.985,4.98,E,CAPTOPRIL,N
300957,CONVERTAL 50 mg Comp Sec Bt 30,CONVERTAL,Comprimé Sécable,50 mg,Bt 30,12.675,8.76,E,CAPTOPRIL,N
